Date,PROVINCE_STATE_NAME,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_65Plus,Series_Complete_Yes,Series_Complete_5Plus,Series_Complete_5to17,Series_Complete_12Plus,Series_Complete_18Plus,Series_Complete_65Plus,Booster_Doses,Booster_Doses_5Plus,Booster_Doses_12Plus,Booster_Doses_18Plus,Booster_Doses_50Plus,Booster_Doses_65Plus,Second_Booster_50Plus,Second_Booster_65Plus,Bivalent_Booster_5Plus,Bivalent_Booster_12Plus,Bivalent_Booster_18Plus,Bivalent_Booster_65Plus,PEOPLE_DEATH_NEW_COUNT,PEOPLE_POSITIVE_NEW_CASES_COUNT,TOT_POP,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE,POPESTIMATE,POPEST_MALE,POPEST_FEM,GDP_current_dollar,personal_income,Vaccine_available,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,new_hospitalized_patients,current_intensive_care_patients,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_cases_1 lag,new_cases_2_lag,new_cases_3_lag,new_cases_4_lag,new_cases_7_lag,new_cases_30_lag,new_cases_50_lag,new_cases_150_lag,new_cases_350_lag,new_deaths_1_lag,new_deaths_2_lag,new_deaths_3_lag,new_deaths_4_lag,new_deaths_7_lag,new_deaths_30_lag,new_deaths_50_lag,new_cases_10_mean,new_cases_50_mean,new_cases_100_mean,new_cases_10_std,new_cases_50_std,new_cases_100_std,new_cases_10_max,new_cases_50_max,new_cases_100_max,new_cases_10_min,new_cases_50_min,new_cases_100_min,new_deaths_10_mean,new_deaths_50_mean,new_deaths_100_mean,new_deaths_10_std,new_deaths_50_std,new_deaths_100_std,new_deaths_10_max,new_deaths_50_max,new_deaths_100_max,new_deaths_10_min,new_deaths_50_min,new_deaths_100_min,vaccination_rate_1dose,vaccination_rate_complete,booster_rate,prop_age04,prop_age59,prop_age6064,prop_age8084,prop_age85plus,AGE04_29_TOT,AGE30_59_TOT,AGE60PLUS_TOT
2020-10-05,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,465,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,11.588889,5.233333,16.427778,0.0762,7.944444,77.739058,113.0,151.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.22,690.0,1019.0,999.0,849.0,455.0,522.0,300.0,1369.0,0.0,11.0,7.0,4.0,5.0,6.0,1.0,3.0,675.7,466.9,411.41,212.7366917112629,164.7086791326192,139.49556273708802,1019.0,1019.0,1019.0,455.0,173.0,173.0,5.0,3.4,-2.26,2.666666667000693,2.303502213790535,63.55711978014288,11.0,11.0,13.0,2.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-06,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,826,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,11.861111,5.177778,18.338889,0.1524,6.925926,70.438413,138.0,163.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.22,465.0,690.0,1019.0,999.0,666.0,434.0,173.0,1209.0,2723.0,5.0,11.0,7.0,4.0,2.0,6.0,5.0,700.7,479.96,416.67,214.40151844462784,166.8046590708239,145.0582645151429,1019.0,1019.0,1019.0,455.0,194.0,173.0,5.2,3.38,-2.27,2.485513584665933,2.293646948963355,63.556044622685285,11.0,11.0,13.0,2.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-07,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,812,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,14.338889,7.888889,17.866667,1.128889,8.012346,65.655714,115.0,164.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.22,826.0,465.0,690.0,1019.0,554.0,317.0,371.0,1145.0,684.0,4.0,5.0,11.0,7.0,5.0,0.0,3.0,733.5,488.78,422.77,202.31507331174643,172.48806998669002,148.71943995765025,1019.0,1019.0,1019.0,455.0,194.0,173.0,5.6,3.46,-2.25,2.412928143149446,2.349207421698308,63.55867010451447,11.0,11.0,13.0,2.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-08,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1140,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,10.05,5.777778,16.15,5.0292,3.061728,62.178716,133.0,164.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,812.0,826.0,465.0,690.0,849.0,335.0,358.0,720.0,865.0,7.0,4.0,5.0,11.0,5.0,4.0,4.0,802.0,504.42,431.33,213.2135080154237,194.44364275054025,164.45392066879313,1140.0,1140.0,1140.0,465.0,194.0,173.0,5.8,3.54,-2.25,2.5298221284865177,2.4345305041154384,63.55867010451447,11.0,11.0,13.0,2.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-09,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,968,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,9.672222,2.794444,17.133333,0.0,3.493827,65.655749,157.0,181.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,1140.0,812.0,826.0,465.0,999.0,363.0,328.0,664.0,1096.0,8.0,7.0,4.0,5.0,4.0,2.0,4.0,832.2,517.22,437.72,213.1977694281292,203.44976715916724,172.6479503226456,1140.0,1140.0,1140.0,465.0,194.0,173.0,5.9,3.52,-2.29,2.3781411979391454,2.434781974893128,63.55404842106461,11.0,11.0,13.0,3.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-10,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,872,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,17.455556,7.861111,25.227778,0.0762,9.895062,61.391791,150.0,192.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,968.0,1140.0,812.0,826.0,1019.0,421.0,423.0,1049.0,0.0,3.0,8.0,7.0,4.0,7.0,7.0,3.0,864.0,526.2,441.96,189.4893723206149,209.03851808418736,178.02564337787362,1140.0,1140.0,1140.0,465.0,194.0,173.0,5.9,3.56,-2.28,2.3781411979391454,2.442481174067195,63.55512679095288,11.0,11.0,13.0,3.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-11,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,674,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,11.727778,5.455556,22.544444,1.2954,4.901235,63.655569,149.0,192.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,872.0,968.0,1140.0,812.0,690.0,611.0,386.0,1095.0,0.0,5.0,3.0,8.0,7.0,11.0,3.0,3.0,846.5,531.96,444.12,198.87698598831213,209.06438418991965,179.52627224832207,1140.0,1140.0,1140.0,465.0,194.0,173.0,5.7,3.56,-2.3,2.5407785337049327,2.442481174067195,63.55312738174224,11.0,11.0,13.0,3.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-12,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,636,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,10.044444,4.511111,16.505556,0.0254,2.82716,61.706917,141.0,190.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,674.0,872.0,968.0,1140.0,465.0,543.0,293.0,950.0,0.0,3.0,5.0,3.0,8.0,5.0,2.0,6.0,810.2,538.82,446.9,201.0653846119004,206.6771800095742,180.3298605028988,1140.0,1140.0,1140.0,465.0,194.0,173.0,6.3,3.64,-2.24,2.7908580921766792,2.585359091617927,63.561966901312864,11.0,11.0,13.0,3.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-13,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,848,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,10.977778,7.877778,14.716667,3.668889,8.191358,83.065206,156.0,209.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,636.0,674.0,872.0,968.0,826.0,481.0,194.0,1176.0,2860.0,10.0,3.0,5.0,3.0,4.0,4.0,3.0,793.1,551.9,452.44,188.1940192703603,205.0980104232274,184.05644282271328,1140.0,1140.0,1140.0,465.0,306.0,173.0,6.0,3.66,-2.24,2.867441755991204,2.5841747587250925,63.561966901312864,11.0,11.0,13.0,3.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-14,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,768,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,10.727778,4.422222,17.711111,2.54,5.679012,69.53309,161.0,206.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,848.0,636.0,674.0,872.0,812.0,318.0,398.0,896.0,757.0,4.0,10.0,3.0,5.0,7.0,3.0,2.0,800.9,559.3,457.41,185.03600250347355,206.10431775664773,185.80940028819865,1140.0,1140.0,1140.0,465.0,306.0,173.0,5.0,3.64,-2.28,2.666666667000694,2.601098668961386,63.55862322186142,10.0,11.0,13.0,1.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-15,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,952,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,15.011111,5.227778,23.711111,0.0,6.246914,56.186295,150.0,205.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,768.0,848.0,636.0,674.0,1140.0,460.0,306.0,613.0,1321.0,1.0,4.0,10.0,3.0,8.0,8.0,1.0,849.6,572.22,463.77,146.9808755519482,210.1105918756611,191.7112124864794,1140.0,1140.0,1140.0,636.0,313.0,173.0,5.4,3.8,-2.24,2.951459149792163,2.680237577034215,63.564509505594586,10.0,11.0,13.0,1.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-16,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1047,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,9.938889,5.25,15.188889,7.930444,7.592593,84.801108,146.0,203.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,952.0,768.0,848.0,636.0,968.0,400.0,476.0,883.0,2114.0,9.0,1.0,4.0,10.0,3.0,3.0,3.0,871.7,583.64,470.21,159.14916134178455,220.05627852051649,200.2746243403105,1140.0,1140.0,1140.0,636.0,313.0,173.0,5.9,3.92,-2.2,3.1073389833321103,2.776284405820008,63.57036982110357,10.0,11.0,13.0,1.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-17,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,978,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,6.661111,0.861111,13.727778,3.4544,0.783951,64.979494,163.0,207.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,1047.0,952.0,768.0,848.0,872.0,563.0,366.0,796.0,0.0,9.0,9.0,1.0,4.0,5.0,2.0,2.0,888.3,595.88,476.9,160.8781802766473,224.67551568640377,205.929011018106,1140.0,1140.0,1140.0,636.0,313.0,173.0,5.7,3.98,-2.26,3.093002856197663,2.766342903759954,63.5606161014183,10.0,11.0,13.0,1.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-18,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,778,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,8.077778,-0.505556,15.127778,0.0,-0.166667,55.482246,109.0,207.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,978.0,1047.0,952.0,768.0,674.0,442.0,357.0,963.0,0.0,5.0,9.0,9.0,1.0,3.0,5.0,4.0,852.1,604.3,480.33,136.8879915202993,223.4257626832313,208.06948407961693,1047.0,1140.0,1140.0,636.0,313.0,173.0,5.2,3.96,-2.28,3.084008935280868,2.769808068197584,63.55862322186142,10.0,11.0,13.0,1.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-19,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,579,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,12.011111,6.961111,14.25,1.185333,7.660494,74.39249,114.0,210.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,778.0,978.0,1047.0,952.0,636.0,494.0,417.0,887.0,0.0,3.0,5.0,9.0,9.0,10.0,1.0,6.0,813.2,607.54,481.89,154.43934444095973,221.82307806266613,208.2200610928776,1047.0,1140.0,1140.0,579.0,313.0,173.0,5.8,4.02,-2.23,3.190262964013756,2.846336707597997,63.5655797526687,10.0,11.0,13.0,1.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-20,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,765,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,12.166667,8.688889,15.216667,12.248444,10.783951,91.591762,141.0,212.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,579.0,778.0,978.0,1047.0,848.0,464.0,388.0,990.0,7042.0,9.0,3.0,5.0,9.0,4.0,1.0,1.0,802.5,615.08,486.18,153.6173095000068,220.6123981241607,209.59872099209443,1047.0,1140.0,1140.0,579.0,313.0,173.0,6.1,4.16,-2.2,3.2472210343960217,2.8668406844752856,63.56973423816609,10.0,11.0,13.0,1.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-10-21,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1187,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,13.377778,8.305556,21.405556,3.556,11.074074,86.331129,176.0,212.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,72.69,765.0,579.0,778.0,978.0,768.0,313.0,449.0,732.0,1572.0,8.0,9.0,3.0,5.0,1.0,0.0,2.0,853.8,629.84,494.98,187.7929119482868,233.5807652174333,220.2049082543348,1187.0,1187.0,1187.0,579.0,313.0,173.0,6.0,4.16,-2.24,3.366501646385017,2.8668406844752856,63.56578076959679,10.0,11.0,13.0,1.0,0.0,-631.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
